,title,desc,date,datetime,link,img,media,site
10,Western Wisconsin's drought worsens ahead of a rainy Friday,bookmark_border,Aug 12,,news.google.com/./articles/CBMiiQFodHRwczovL3d3dy53cW93LmNvbS93ZWF0aGVyL3dlc3Rlcm4td2lzY29uc2lucy1kcm91Z2h0LXdvcnNlbnMtYWhlYWQtb2YtYS1yYWlueS1mcmlkYXkvYXJ0aWNsZV9jNDM3ODdkMi0xOWJmLTExZWQtYWU2Ni1mNzYxZTU5M2IwMmEuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/GGvb9YP_tDg_rWw1hujdMK9KNZn7MpRhObFM6vbBd8A5CP38JIQMz2-txNwhUIiJfOOsxksSd-sKXSmdHiU5MvhxNMHjEbTmuU-36Y742-uLHg0uhYEpCE7KItdWdPTWtGJVKJi_J_pOYWk6sIZEGNtoHLO0hmBwMOOPdeFOF29dNQaBT9m-X2IZAfTx9d1IjSIMZYXZuxdbDLVVWKJF57TwLVonZpMQjzGAo781DNUC3SJtiMw3xGJg8cvxSUgKQgQANP_Nbg=s0-w100-h100-dcASCQZCIH,,
11,October 2022 Hydrologic and Precipitation Summary,bookmark_border,Oct 24,,news.google.com/./articles/CBMiJmh0dHBzOi8vd3d3LndlYXRoZXIuZ292L2FyeC9wY3BuLm9jdDIy0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/lFODFe_ViUTRzBtz1OrI0xpLAdbhtR4_95ErgCW0ij52bbk7yDE49DjrE5n-TkEcV8fnmAA8yhLlcMVuMvWXix7fKqtt5CA8uwnKQOVLb_Dlfwk=s0-w100-h100-dcjTKKSZ0H,,
12,Butter battle: Key holiday ingredient feels inflation's pinch,bookmark_border,4 hours ago,2022-12-02 15:49:30.148230,news.google.com/./articles/CBMingFodHRwczovL3d3dy5sZWFkZXJ0ZWxlZ3JhbS5jb20vdG93bm5ld3MvY29tbWVyY2UvYnV0dGVyLWJhdHRsZS1rZXktaG9saWRheS1pbmdyZWRpZW50LWZlZWxzLWluZmxhdGlvbnMtcGluY2gvYXJ0aWNsZV85N2UzOTE1Yy03MjUzLTExZWQtYmJiNS0yMzk2OWZhNzY4MzEuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/0Z19IJ060G4Ybfv5MWCsYzXjPj_r21-Hg-iZ6c3USTsrz5OOdR_FFvkLBOD-VYJqJC11n4ZWC4L4acoLv7rDrpBIdTshJeDBIoRfI0BrN1r5InH3OxUJdwXkqNiGGx6MyMqhkDWrcZvbMGdDWsvC2FuwBE32TdmmbGdnp3I4SeyQVh__NwqOmxNbqyPpmW4X9lomEotzcF8nbHN46k5rg9mRqUEz-9HwzfUlJalDPEQKW05nZ7lB6v06RwDIJm0vR0RbJaIUIe_INU3YnmbZTg=s0-w100-h100-dcqRKGMM3ja4gC,,
13,Historic Drought Causing Mississippi River to Dry Up,bookmark_border,Nov 12,,news.google.com/./articles/CBMiW2h0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2EvaGlzdG9yaWMtZHJvdWdodC1jYXVzaW5nLW1pc3Npc3NpcHBpLXJpdmVyLXRvLWRyeS11cC82ODI5NDIxLmh0bWzSAV1odHRwczovL3d3dy52b2FuZXdzLmNvbS9hbXAvaGlzdG9yaWMtZHJvdWdodC1jYXVzaW5nLW1pc3Npc3NpcHBpLXJpdmVyLXRvLWRyeS11cC82ODI5NDIxLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/GHni12swh_1eHokBZJeDpFztO3Z0854vrSowieT2YNr-UCPYWwOF20T2lEKynZH0vLczSB5s_KJh1epGasyRPXcsYB1c39jaQgbNg8lFI2awPpBb-dnA0mBskk_JnbNbN5BkAE5R9FM=s0-w100-h100-dcAWKAZsLi0LcA,,
14,"Green Bay vs. Wisconsin-Milwaukee: How to watch online, live stream info, game time, TV channel",bookmark_border,Yesterday,2022-12-01 19:49:30.149282,news.google.com/./articles/CBMilgFodHRwczovL3d3dy5jYnNzcG9ydHMuY29tL2NvbGxlZ2UtYmFza2V0YmFsbC9uZXdzL2dyZWVuLWJheS12cy13aXNjb25zaW4tbWlsd2F1a2VlLWhvdy10by13YXRjaC1vbmxpbmUtbGl2ZS1zdHJlYW0taW5mby1nYW1lLXRpbWUtdHYtY2hhbm5lbC0yODk4MjMwMS_SAZoBaHR0cHM6Ly93d3cuY2Jzc3BvcnRzLmNvbS9jb2xsZWdlLWJhc2tldGJhbGwvbmV3cy9ncmVlbi1iYXktdnMtd2lzY29uc2luLW1pbHdhdWtlZS1ob3ctdG8td2F0Y2gtb25saW5lLWxpdmUtc3RyZWFtLWluZm8tZ2FtZS10aW1lLXR2LWNoYW5uZWwtMjg5ODIzMDEvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/lKlOLIBCTCWIssteR9KQehD8rHIlrNLYdBl1L7swrb3H_y8nhF05Ucfj20ypZdWFeMswS82aOjHRISIttVjh157Nil3m91vgnYCB5RDVaaNmvtE-GkoJTJQuyAiqLopl3wlZ7ikSmQFk_JXX4tsA6TOV9F1Ex1664fGCWN7Sy_LztanC_fCYWLa0K1GVoly9_yktNS0IoAdafXu3vWpysKMQm6RSK9RiKUN8I8GH84ufDJoWSefQkVlw3yDykf8=s0-w100-h100-dcIUWGKyIJ,,
15,Most of west-central WI in drought conditions,bookmark_border,Oct 10,,news.google.com/./articles/CBMikQFodHRwczovL3d3dy5sZWFkZXJ0ZWxlZ3JhbS5jb20vbmV3cy9kYWlseS11cGRhdGVzL21vc3Qtb2Ytd2VzdC1jZW50cmFsLXdpLWluLWRyb3VnaHQtY29uZGl0aW9ucy9hcnRpY2xlX2YxOWZmNWQxLWM3OGUtNWVmMy04ZjIxLTg4OTRiNDE3ZmZiOS5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/9FC_tqLxPxmxihvrpjrwCnBFW1SSfjAdWMucpZCV1NHQ9GjBMi9oR4OE-BvZs1qaqT1ItNV-IHsS9pbSQ20J5tDB3cTQXGq3CG0yfjle4QcPbS2cDqLKEKwf5ttzVEQ0eC7aWaN5jUXH6BufhOcsc1uGuuv3n5aAqLA97Z_mdqAYPDw2YK_vwUWxN14YUDzGwzqL00DSiL8UNreGz0NschBFTnKb0vp7kReOChKyM6EoELQGqclgGzvXM1t6HpI=s0-w100-h100-dcDUOKqKkH,,
16,Wisconsin sees huge improvement in ongoing drought,bookmark_border,Apr 19,,news.google.com/./articles/CBMiX2h0dHBzOi8vc3BlY3RydW1uZXdzMS5jb20vd2kvbWlsd2F1a2VlL3dlYXRoZXIvMjAyMi8wNC8xOS93aXNjb25zaW4tc2Vlcy1pbXByb3ZlbWVudC1pbi1kcm91Z2h00gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/3m2AnfpGDVeCE2V5N0GYFNLme9T6bFcHo1pPyP4IBg-6FY1ViY0YgoSLgfa1UhhfwQfqq12szBW6_7gRQf250cWy70rLagb-1pzYlSyh7YW79oMPPLbmyQMzWg=s0-w100-h100-dcAUCESUgD,,
17,Wake Forest edges Wisconsin in ACC/Big Ten Challenge,bookmark_border,2 days ago,2022-11-30 19:49:30.150819,news.google.com/./articles/CBMifGh0dHBzOi8vd3d3LnlhcmRiYXJrZXIuY29tL2NvbGxlZ2VfYmFza2V0YmFsbC9hcnRpY2xlcy93YWtlX2ZvcmVzdF9lZGdlc193aXNjb25zaW5faW5fYWNjYmlnX3Rlbl9jaGFsbGVuZ2UvczFfMTcwNDhfMzgxODQ4OTTSAYABaHR0cHM6Ly93d3cueWFyZGJhcmtlci5jb20vY29sbGVnZV9iYXNrZXRiYWxsL2FydGljbGVzL2FtcC93YWtlX2ZvcmVzdF9lZGdlc193aXNjb25zaW5faW5fYWNjYmlnX3Rlbl9jaGFsbGVuZ2UvczFfMTcwNDhfMzgxODQ4OTQ?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/OWnqdSzqD18v2dKn34ZnUbGhryUMqp0xy-ZqNacajlwg2-H84x9FcdhZaMqUqhG-7mre0Zj22_6K76YHCu3E6CSe03lgTDHsgsGzpfTcUxZzOZqNmolsuctsBP5yi-P9ynekhbmFtXhyd2PNoTLlw7sMRwuUeE8wOrCriOOx6ldYJKn710sOttvneTX8ZgiyWzsuCnGSZcJN8t-HiowJaPcaaoU97xocC6gBN-EQLuyMKXZTWCt6IJyo-OIVdCDD0pEerT5AQZHG=s0-w100-h100-dcqRGI7ZQK,,
18,Drought develops in parts of Western Wisconsin | Weather | wqow.com,bookmark_border,Jul 8,,news.google.com/./articles/CBMifWh0dHBzOi8vd3d3Lndxb3cuY29tL3dlYXRoZXIvZHJvdWdodC1kZXZlbG9wcy1pbi1wYXJ0cy1vZi13ZXN0ZXJuLXdpc2NvbnNpbi9hcnRpY2xlXzM5Mjc4OWQ0LWZmMDgtMTFlYy04NzM4LWMzMTE0Mjg5MWUzYy5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/9XlGYfuGRIca_Lpm1ys-hkL8rpiNKEfNfi6zBiV_zObkLmkFNR7CBoeL2NpQAoUgZqtThdw5vbQFLgrSa_efsSPpKNPyIjIbVoLj4osYdf3old-y223Cg_mRN47G8D4R4ZvQms_XMcco83_mjao4bgRerPohIiJVQZw15jHD_cVEiv0HZ8CB0xy0XmIXe03_YFYmLLJiirQkn2MgiXj96R-leaFzpHGTWQHLcGu4aISkao0xjwo3m9PdnfF7GUD-QOuCX8S3ZQ=s0-w100-h100-dcARGK5Zwma3MB,,
19,Summer drought conditions impact fresh Christmas trees,bookmark_border,2 days ago,2022-11-30 19:49:30.151851,news.google.com/./articles/CBMiZmh0dHBzOi8vd3d3LnNpb3V4bGFuZHByb3VkLmNvbS9uZXdzL2xvY2FsLW5ld3Mvc3VtbWVyLWRyb3VnaHQtY29uZGl0aW9ucy1pbXBhY3QtZnJlc2gtY2hyaXN0bWFzLXRyZWVzL9IBamh0dHBzOi8vd3d3LnNpb3V4bGFuZHByb3VkLmNvbS9uZXdzL2xvY2FsLW5ld3Mvc3VtbWVyLWRyb3VnaHQtY29uZGl0aW9ucy1pbXBhY3QtZnJlc2gtY2hyaXN0bWFzLXRyZWVzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/_ogeAD8upzMjffbEKfPzWbSUhNdFres64j4fPKUaCw226arXw51sVyYrp0yeQqzd1sSuKbaqMzfCPUpsixUW2xNoARymr98hiRTJ4GmJYbQw4aoPpRGlPZZg61bl8ni26Dq_duxGxaaard46FDDN0xt08_IWGA=s0-w100-h100-dcHbEK,,
20,Illinois Drought Monitor Update: Much drier than a year ago.,bookmark_border,Nov 4,,news.google.com/./articles/CBMiYmh0dHBzOi8vd2dudHYuY29tL3dlYXRoZXIvd2VhdGhlci1ibG9nL2lsbGlub2lzLWRyb3VnaHQtbW9uaXRvci11cGRhdGUtbXVjaC1kcmllci10aGFuLWEteWVhci1hZ28v0gFmaHR0cHM6Ly93Z250di5jb20vd2VhdGhlci93ZWF0aGVyLWJsb2cvaWxsaW5vaXMtZHJvdWdodC1tb25pdG9yLXVwZGF0ZS1tdWNoLWRyaWVyLXRoYW4tYS15ZWFyLWFnby9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/JM313xcz53PYtz2TFgLktm8wRln0NgxoPIlKp9J5B7xSCwa2fpTqeDy4LYztlfuandEEIiXN-j_LxWbXJBdpFfffpPOU1zsqEiqZ7y5VK-EF-wFn_cgqC1ZpQIp2nwUy5c7clEH_s7Ut=s0-w100-h100-dcASOMJJ6nirEB,,
21,A Wet Decade Shifts To Drought In Southern Wisconsin,bookmark_border,"Jun 7, 2021",2021-06-07 00:00:00.000000,news.google.com/./articles/CBMiWGh0dHBzOi8vcGJzd2lzY29uc2luLm9yZy9uZXdzLWl0ZW0vYS13ZXQtZGVjYWRlLXNoaWZ0cy10by1kcm91Z2h0LWluLXNvdXRoZXJuLXdpc2NvbnNpbi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/M5pYjU7KrKUX2Ud5B10V8bYCtlzlcXl91CftYrdspCJ4-YnO1_yjzpArVPhOzAOxhtGCMbmoL9NOXcADXHInnv-S4hDo7Q1MkAmA_dUKIBefllHfZARxzFyIpYzGIP5pSCAdIQ2C6L1obW3c6Z3LIeOipdkU8_SRYvhj1zyEp8zTayD6ql9TCVMela6iQGTrnA=s0-w100-h100-dcLQAo,,
22,Slight Drought Improvement - Subzero Wind Chills On The Way,bookmark_border,Nov 17,,news.google.com/./articles/CBMiYGh0dHBzOi8vd3d3LnN0YXJ0cmlidW5lLmNvbS9zbGlnaHQtZHJvdWdodC1pbXByb3ZlbWVudC1zdWJ6ZXJvLXdpbmQtY2hpbGxzLW9uLXRoZS13YXkvNjAwMjI3MTQxL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/YmFXYZvqb-DJ7sNlll1mQ8Ip_5NZBKTEOV29qblvGSFq3zstBkx804LhQlF1VBKw2WBLm1ShY0wqTyzzoA3NO-JXoi6sSMj02b0Napiy9m44XpyAAMWHUpIp0d72pVmGlov6amGgN-50idR0=s0-w100-h100-dcmQOMcS0I,,
23,Drought watch: Dry weather in southern Wisconsin could threaten crops,bookmark_border,"Jun 15, 2021",2021-06-15 00:00:00.000000,news.google.com/./articles/CBMif2h0dHBzOi8vd3d3Lmpzb25saW5lLmNvbS9zdG9yeS93ZWF0aGVyLzIwMjEvMDYvMTUvZHJvdWdodC13YXRjaC1kcnktd2VhdGhlci1zb3V0aGVybi13aXNjb25zaW4tY291bGQtdGhyZWF0ZW4tY3JvcHMvNzY0NjQwMTAwMi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/bkFVpJLJyUi9HO1AUcOjbm6KOKtcMhunBLFiLIuD5s7xRG5A0HUkBUz1vmVnwg0ygX5plN7juoR40LsPan5IIcrBFnInQEyFp8vVL7nmNh9RSYSuWTO0ghRBl1D650dDb5G6sSyFx05yCMGKroELAT82n4mfTiaRFWjAHzih1QlcAsDBHmnfXDVy_Q=s0-w100-h100-dcAQGKJxkI,,
24,Much of Wisconsin now caught up on precipitation,bookmark_border,Jun 13,,news.google.com/./articles/CBMiZmh0dHBzOi8vd3d3Lndpc2Zhcm1lci5jb20vc3RvcnkvbmV3cy8yMDIyLzA2LzEzL211Y2gtd2lzY29uc2luLW5vdy1jYXVnaHQtdXAtcHJlY2lwaXRhdGlvbi83NjE2NDg3MDAxL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/QZAI8BnkxBH6E6DDWrzcoLeBZ22el2MwM_2uliKQmy1KO6jVa1QOIveza516abD6Kwgb7myNY_d8OhjrwJy3qhZfUPlm_jse2aMigJ_EMqVPmVWyhTHz7UNKIlyx4Q9dVy0--nhCjleB9Xooq4CaEAg9WpqxjXEmGOoON8620WEALMM--vm74MkEHCckuF8qFStH_fYlV_K2zbxsvrnLexV53fKfaHM348JghhQo7jRy=s0-w100-h100-dcgVOSSS4I,,
25,Drought conditions worsen in Wisconsin with only a few slight chances for rain in the forecast,bookmark_border,Sep 30,,news.google.com/./articles/CBMipAFodHRwczovL3d3dy53cW93LmNvbS93ZWF0aGVyL2Ryb3VnaHQtY29uZGl0aW9ucy13b3JzZW4taW4td2lzY29uc2luLXdpdGgtb25seS1hLWZldy1zbGlnaHQtY2hhbmNlcy1mb3ItcmFpbi1pbi10aGUvYXJ0aWNsZV8xZjlmODVkNi00MDQyLTExZWQtOTk1Yy04MzViMmRiODYwMTkuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/DUz6huJoP2QPNBS-P1BRpQ2ifVY6RsJouDEGE8g3A7ntmdJFDg2ODav1uG6hoHaDJZVtS1HxLAyD21DpAVh3OI5mJayMTS6sMmi7pw2HfJyaTA6wKys6io4pTCJJLOm8EuueXBPe6oT9C942kz-0wNR_J8Mf8_hRJhRym5DPZIh0tYqxRuVM9G8hTwdbhhhBTot_A8KB8vm1ckhfo2iCnc4sv7ZLvXI55fKlrc6HTRHxAY4WkfRvEtQvBpS-jaOrYFeapRcNiQ=s0-w100-h100-dcASSMxx3lyO0B,,
26,Wisconsin basketball beats Dayton 43-42 in a defensive slugfest,bookmark_border,Nov 23,,news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3LnNpLmNvbS9jb2xsZWdlL3dpc2NvbnNpbi9iYXNrZXRiYWxsL2JhdHRsZS00LWF0bGFudGlzLWJhZGdlcnMtdmVyc3VzLWRheXRvbi1yZWNhcNIBYmh0dHBzOi8vd3d3LnNpLmNvbS9jb2xsZWdlL3dpc2NvbnNpbi8uYW1wL2Jhc2tldGJhbGwvYmF0dGxlLTQtYXRsYW50aXMtYmFkZ2Vycy12ZXJzdXMtZGF5dG9uLXJlY2Fw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/AhavZWH-yCW9AmyDJ3w9p6Ar_-z6QmZRJ5UFYOK-gYqZ5mxOLri70Fjj3TJaaMyTC-U1x4VWFssNwuJvJKEoqNU8Ec18PQMhtZVc1d_q9J3QiwcOVPu5LELu57eIwcarxbIt6g4a0HpDFl4_T_mG899y4Qv-jxhfDC3XxBMb-rrloa4YXXYjGCATlL93zNZIf6i2PEdXRCJqfbw1Zsfy1XYnx2O9Hx5O7B-wCaT0lIhKmhwr3c5DXZ_FurVRByn0n9Gi=s0-w100-h100-dcgUKUji0owccC,,
