,title,desc,date,datetime,link,img,media,site
10,GOP fears abortion as defining issue in Wisconsin Supreme Court race,bookmark_border,3 hours ago,2022-12-02 12:19:47.300877,news.google.com/./articles/CBMilgFodHRwczovL3d3dy5mZGxyZXBvcnRlci5jb20vc3RvcnkvbmV3cy9wb2xpdGljcy9lbGVjdGlvbnMvMjAyMi8xMi8wMi9nb3AtZmVhcnMtYWJvcnRpb24tYXMtZGVmaW5pbmctaXNzdWUtaW4td2lzY29uc2luLXN1cHJlbWUtY291cnQtcmFjZS82OTY4MjU4MTAwNy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/gmab64GAyav0iUN6lrcQKfRG837hBY6kYOLbMYnxVT2g6hklDs5MNJ6PvXen3RqduC2_mNomaVn0eQT-6HNbhPWDzGLdHnwDamJh-ihblehUlyz-twYDEgZxfSpW9_JKVU9MhZZ7QaCB4OrSQuAmRnhKpPr4_QwaTuP7tvUkLZWdGkhQ2zYxlmkqlYmng-M2jiYKTuqzta7jQrkEQzqf_FzC5tjr7yaPAc7AVRURGBeunf1q2IQQiK9W_OFVVH6eNM8ZtyOIivtp0Q=s0-w100-h100-dcjXGI57gF,,
11,The Dish on Wisconsin Supper Clubs: What is a Wisconsin Old Fashioned Cocktail?,bookmark_border,11 hours ago,2022-12-02 04:19:47.301451,news.google.com/./articles/CBMilAFodHRwczovL3d3dy53ZWFyZWdyZWVuYmF5LmNvbS9uZXdzL3RoZS1kaXNoLW9uLXdpc2NvbnNpbi1zdXBwZXItY2x1YnMvdGhlLWRpc2gtb24td2lzY29uc2luLXN1cHBlci1jbHVicy13aGF0LWlzLWEtd2lzY29uc2luLW9sZC1mYXNoaW9uZWQtY29ja3RhaWwv0gGYAWh0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL25ld3MvdGhlLWRpc2gtb24td2lzY29uc2luLXN1cHBlci1jbHVicy90aGUtZGlzaC1vbi13aXNjb25zaW4tc3VwcGVyLWNsdWJzLXdoYXQtaXMtYS13aXNjb25zaW4tb2xkLWZhc2hpb25lZC1jb2NrdGFpbC9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/ODq8pHSSqPwh0gs42-BmW4xsFAHZRITWRp3nHOMLOzugmiXEsDeyUdX7ORb4fbbx7IunWZ7IiqWlAi79s3ThyyiChAWB5ncSN9SvYfTzyq1P-kZPXyj9Mo0PzNN7d2krNLtjSLD5hrFxMgEDQLo1f25SFNCm1oI2c6Kt2x60FkHZmy8JIHjpsz8=s0-w100-h100-dcQYKKE7EG,,
12,hockey looking for conference points against Wisconsin,bookmark_border,7 hours ago,2022-12-02 08:19:47.302132,news.google.com/./articles/CBMibmh0dHBzOi8vd3d3Lm1pY2hpZ2FuZGFpbHkuY29tL2ljZS1ob2NrZXkvbWljaGlnYW4tbG9va2luZy10by1nYWluLWNydWNpYWwtY29uZmVyZW5jZS1wb2ludHMtYWdhaW5zdC13aXNjb25zaW4v0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/qNwduQUXyrk-bef4YYdm7yqL_xfCqRe53-APoqmXjzPopzjUYJOGCfNfgYtwzULCYXMGfCsaK_wBe4OlbmUiRdPp0u72U_y6u_6XyXuYKh02yGhpnfMqUfONm_hp56mL8G681OIlNKUUnXJernRe60eWZOuziSeEON7U5EzhHBhfQrWG5fwgD0vGLKpfwJx2aQX-8wzHTpxV_t_6AiAvg-EF=s0-w100-h100-dcjQWQB5IK,,
13,"Policing pregnancy: Wisconsin's 'fetal protection' law, one of the nation's most punitive, forces women into treatment or jail",bookmark_border,Yesterday,2022-12-01 15:19:47.302666,news.google.com/./articles/CBMimwFodHRwczovL3dpc2NvbnNpbndhdGNoLm9yZy8yMDIyLzEyL3BvbGljaW5nLXByZWduYW5jeS13aXNjb25zaW5zLWZldGFsLXByb3RlY3Rpb24tbGF3LW9uZS1vZi10aGUtbmF0aW9ucy1tb3N0LXB1bml0aXZlLWZvcmNlcy13b21lbi1pbnRvLXRyZWF0bWVudC1vci1qYWlsL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/26mFaV-q413QdieXhjdms2vN-8vzXPVWycVEIEwIoqyRr3xA6jtwlR0iMg11oR7eDi8xKbXEK07xd6vrX05Dtw7EfHF3CU0gGZb_q_7f2Cy_PpRcivhMD0EITFfFeKSahoasaGlBQapuTWv_B5jHeKiGB5b3=s0-w100-h100-dciWGS5SqpNSoC,,
14,The war on democracy isn't over,bookmark_border,2 hours ago,2022-12-02 13:19:47.303244,news.google.com/./articles/CBMiU2h0dHBzOi8vd2lzY29uc2luZXhhbWluZXIuY29tLzIwMjIvMTIvMDIvdGhlLXJlcHVibGljYW4td2FyLW9uLWRlbW9jcmFjeS1jb250aW51ZXMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/iTu7M0LyR1LikQkURXtzyoBUhjYqLZrI-sOOxOXWTZc_douAAGNWa3xlwS3wbNg4FBaoOp3G7rEr3YGbfFXyg_GmLM3zhMONibIly5OpazUdW6iT0yJrNCQCuOcbZBwBIWgstgsOKeqkr_rMVcz3ykMGpgkmvS66hw=s0-w100-h100-dcGUUY,,
15,Wisconsin before and after Roe v. Wade fell,bookmark_border,2 hours ago,2022-12-02 13:19:47.303770,news.google.com/./articles/CBMiR2h0dHBzOi8vd3d3LmNoYW5uZWwzMDAwLmNvbS93aXNjb25zaW4tYmVmb3JlLWFuZC1hZnRlci1yb2Utdi13YWRlLWZlbGwv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/-Xv2KKKQsKK0RW9_UXWOPfRBW4ruEDRuNnJwG4vTT_mHCEWHy1xmnBTIx8kNB5dU_-V3UEn0iF4J9uSJZhEQPMkmZ11LwZNwDh5eWy7Bq8i_TYRiHjr3MhdWrIK0ALI2B3Ib2ITA_O5vwguXJ-k0TcGniNDd77jk0MSp2yuj_POl9_vcuw=s0-w100-h100-dcDRKEhxLrodNYkbk,,
16,"Why Luke Fickell took Wisconsin job, coaching strengths and more: Jim Tressel Q&A",bookmark_border,Yesterday,2022-12-01 15:19:47.304494,news.google.com/./articles/CBMiVGh0dHBzOi8vdGhlYXRobGV0aWMuY29tLzM5NTM5MTQvMjAyMi8xMi8wMS9sdWtlLWZpY2tlbGwtd2lzY29uc2luLWNvYWNoLWppbS10cmVzc2VsL9IBWmh0dHBzOi8vdGhlYXRobGV0aWMuY29tLzM5NTM5MTQvMjAyMi8xMi8wMS9sdWtlLWZpY2tlbGwtd2lzY29uc2luLWNvYWNoLWppbS10cmVzc2VsLz9hbXA9MQ?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/JYXS6kh43XftPolRBrGY6VoEyHBw2Sa5-U3hVr9YcO_v07BwYk1mDUTyIu8asCnQNX_A5AJ16vqnDCLTM_Ldmzy8u5B1DO96Dlh3t_IbIeP2yBSoIB41L7555rmqpag-YqtvDCplrCCoAIBSrrKA9t12dAd6FIdzv1hGfV5xU-ASWrNfGA=s0-w100-h100-dcBTCWxZrqPIgC,,
17,Harassment or free speech? Wisconsin Supreme Court hears arguments in case of protestor at family planning clinic,bookmark_border,22 hours ago,2022-12-01 17:19:47.305120,news.google.com/./articles/CBMiZWh0dHBzOi8vd3d3Lndwci5vcmcvd2lzY29uc2luLXN1cHJlbWUtY291cnQtaGFyYXNzbWVudC1mcmVlLXNwZWVjaC1hYm9ydGlvbi1wcm90ZXN0b3ItZmFtaWx5LXBsYW5uaW5n0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/RCpdKTtPEJj-PR0tJQEy7rpn839cjOKEr01Q6mXUy6qmcuxgN56k26c72UoOL5HVdvBYzD-7mZ-0UCqhpi3abv2lIX8_5mrOpDoMheA7aaREbrpICKDQK01xrEXYuSs=s0-w100-h100-dcnWKMUSkH,,
18,Business of the Week: Eye Clinic of Wisconsin,bookmark_border,9 hours ago,2022-12-02 06:19:47.305682,news.google.com/./articles/CBMiWWh0dHBzOi8vd2F1c2F1cGlsb3RhbmRyZXZpZXcuY29tLzIwMjIvMTIvMDIvYnVzaW5lc3Mtb2YtdGhlLXdlZWstZXllLWNsaW5pYy1vZi13aXNjb25zaW4v0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/vUFgoBJrO61-8KiqSxlcyhXpHPWAIk7GSpXE2OM3UDFD5jB6aLjdXlqKi51Ca42-BU5qKTkw0WMHZADnNP-txtCH5aRcZqEMNcj0LTC9UsxjTT5wOSHgQBDkkMhhXOrhHjT075Hlj4vvxX3iARK8P0ldu8ew75JKGeXpvOSBrhDh0t5Dw9rvsnXMRvy2BQYJOg=s0-w100-h100-dcAWCQxywI,,
19,Why full results in Wisconsin after Election Day may take some time,bookmark_border,Nov 4,,news.google.com/./articles/CBMiVGh0dHBzOi8vd3d3Lndwci5vcmcvd2h5LWZ1bGwtcmVzdWx0cy13aXNjb25zaW4tYWZ0ZXItZWxlY3Rpb24tZGF5LW1heS10YWtlLXNvbWUtdGltZdIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/7V6bfI7lg598momBvK176VYliKmVmH8O8nWXAKrEj5qtDNTibK88ZKdk8YcDSfl-j63y1wY7BNe0DkZ1JNAQGtCCEwSY_SYiv8kVB2LneSE4iJnlM_6WVtK2=s0-w100-h100-dcjQKKahUlkvYA,,
20,Wisconsin LGBTQ+ advocates call Respect for Marriage Act a 'small win',bookmark_border,22 hours ago,2022-12-01 17:19:47.306945,news.google.com/./articles/CBMiY2h0dHBzOi8vd3d3Lndwci5vcmcvYmFsZHdpbi1yZXNwZWN0LW1hcnJpYWdlLWFjdC1jb25zaWRlcmVkLXNtYWxsLXdpbi13aXNjb25zaW4tbGdidHEtYWR2b2NhdGVzLXNhedIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/b2sIbsT9EsC7tU59ODohGuLT-ZLG6RZKb78fgUXpScMMsqd6fhtN1GQXqep4-tkPWoSBDDkBsliPWJ0tP8zar4mJmau24ufbkIgzVzugqWZsp3kH-ISATcIo=s0-w100-h100-dciWSWzqVowe0B,,
21,Paying them back: The new wellness program keeping the Wisconsin National Guard in peak health,bookmark_border,11 hours ago,2022-12-02 04:19:47.307474,news.google.com/./articles/CBMiemh0dHBzOi8vd3d3LmNoYW5uZWwzMDAwLmNvbS9wYXlpbmctdGhlbS1iYWNrLXRoZS1uZXctd2VsbG5lc3MtcHJvZ3JhbS1rZWVwaW5nLXRoZS13aXNjb25zaW4tbmF0aW9uYWwtZ3VhcmQtaW4tcGVhay1oZWFsdGgv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/atx8UfVfxa_oLRUsntyn7H_mt2TOf7T9IWMb3GkRc6vVsNNhN0y9Ys3G7KoppOV4h56EkPdjVeXjfl-ZZa-C2EqcCLiQfF0A8HhiM0btEwdfnl9-gG6qzPa7IY1yZXXZ3nmZMZn58mRzZlSvlzXbE5jyursDt0j9mV-ddSa0uKaZGRg2CLl5-TGgmuMy1DJchlZ3CGeomvqGnT2CRzbk-1k=s0-w100-h100-dcAVCATK3hoHhoT4o,,
22,10-year-old Wisconsin boy kills mom because she would not buy him a VR headset,bookmark_border,1 hour ago,2022-12-02 14:19:47.308059,news.google.com/./articles/CBMidGh0dHBzOi8vd3d3LndzbHMuY29tL25ld3MvMjAyMi8xMi8wMi8xMC15ZWFyLW9sZC13aXNjb25zaW4tYm95LWtpbGxzLW1vbS1iZWNhdXNlLXNoZS13b3VsZC1ub3QtYnV5LWhpbS1hLXZyLWhlYWRzZXQv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/vLwLmNUbJtl7hrfsjWCNdZv-q8-fx7eNCP7ZgpQWF82b7zjEdCjJx-h2_TsaLxtkfkcHbFmXx1eYNq0T3WVj5Nw6LepZzIYyC3SV0pww7P03xiuyy1N1wPFxHEVuW-J5gphqiSVC2htdjY2OfjJuxmWE5w=s0-w100-h100-dcAVGQD6mniksC,,
23,Milwaukee Bucks all-star Khris Middleton's practices with the Wisconsin Herd a win-win,bookmark_border,4 hours ago,2022-12-02 11:19:47.308613,news.google.com/./articles/CBMijgFodHRwczovL3d3dy5qc29ubGluZS5jb20vc3Rvcnkvc3BvcnRzL25iYS9idWNrcy8yMDIyLzEyLzAyL21pbHdhdWtlZS1idWNrcy1raHJpcy1taWRkbGV0b24tcHJhY3RpY2VzLXdpdGgtd2lzY29uc2luLWhlcmQtZy1sZWFndWUvNjk2ODUwNTkwMDcv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/UiEoZ8a9PRIeBbZg1hiwi-VA2PSbZmSeOxXPO97QKw4R0v2Qk6HYlKxx6NftY_wbM_uapEk6bhQEILNM4q1EZJ7iu2nDJCGJfpemzeUijRz01da9CYDLyPBqid2ZBt5NcvatMBQ8T-ln-GeQnGXXSwUFbffFtUxBAcnOjMrnCj2oMsVH2i5GD511xw82ayugXnOMQMc=s0-w100-h100-dcqWSMjq0G,,
24,Marquette and Wisconsin basketball meet for 129th time Saturday,bookmark_border,22 minutes ago,2022-12-02 14:57:47.309148,news.google.com/./articles/CBMijwFodHRwczovL3d3dy5qc29ubGluZS5jb20vc3Rvcnkvc3BvcnRzL2NvbGxlZ2UvbWFycXVldHRlLzIwMjIvMTIvMDIvbWFycXVldHRlLWFuZC13aXNjb25zaW4tYmFza2V0YmFsbC1tZWV0LWZvci0xMjl0aC10aW1lLXNhdHVyZGF5LzY5NjkwODc1MDA3L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/bq8jMQwSQJp-W4X92nNS0woj66dqnPkBKb4tVEFyLn6NIKv9n2u9HCXxfHxkIq9PEjtn5HIXkcNyQXFxclTmwy4UyBHB_DRwv9P27yjaDuR6khs3Sr3sv2-i7zNeRK24C6TUdt-ZcdIWEmwiYwZSEdFzmQ4xKOVagTIa_XejDqv7YLrw6hHwmfk8cKfN5IVYLslSwuE0YD0B1_ZXTMsqB28CXm0xe1uuY0tbNlhefVJV2cj0GO4I-yO1aAVW4WS6ONSDO9v9uM-inEj6jg=s0-w100-h100-dcEUSayJ0J,,
25,"Wisconsin owls in winter; prime time for watching, they need your help",bookmark_border,17 hours ago,2022-12-01 22:19:47.309698,news.google.com/./articles/CBMiSWh0dHBzOi8vd3d3LmZveDZub3cuY29tL3dlYXRoZXIvd2lzY29uc2luLW93bHMtd2ludGVyLXByaW1lLXRpbWUtd2F0Y2hpbmfSAU1odHRwczovL3d3dy5mb3g2bm93LmNvbS93ZWF0aGVyL3dpc2NvbnNpbi1vd2xzLXdpbnRlci1wcmltZS10aW1lLXdhdGNoaW5nLmFtcA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/gVxkJmDiujQREd3sMunLpyuBoE0VlIYucsxoLl3XMs-HcuMzHtNu0hMCmFpRZe5YVBz3z3HIjsmRVsE3MSI4LgNWnajAH2rbPUiW9xFA_9a2osbGhExflV8QZAgmMaNJH14abQq7ezf0HoI4H2PzxjMr-notOZ4LG8dAagsCKhTlqhOaZGyEwym95uUs125Zk-lkk3qGThfbY0Lr-a-s5RAyKNyz_41Qbrcup889Lzxj--90=s0-w100-h100-dcgYKMcC0H,,
26,Discover Wisconsin's Red Cliff Ice Caves,bookmark_border,45 minutes ago,2022-12-02 14:34:47.310215,news.google.com/./articles/CBMibmh0dHBzOi8vd3d3LnRyYXZlbHdpc2NvbnNpbi5jb20vYXJ0aWNsZS93aW50ZXItYWN0aXZpdGllcy9leHBsb3JlLXRoZS1kYXp6bGluZy1yZWQtY2xpZmYtaWNlLWNhdmVzLXRoaXMtd2ludGVy0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/JkoFUBw7rtrd356NCpcyDP286PxKEvq-Ry5UG6GTAzshHVzlllohdCrHVLXq9viKVz2yB9j55NByArBOZNQjsbOB-XQHAHiATlpHje-PEHUHKLehExLpgu0j2ELDQO9dMkLabPArdnVqxcB60Sj2k73fugKyh_NFVJ1dKmJ6ripejhlF8SvkeyhqldRIXVxn063y_VYXQLg=s0-w100-h100-dcAbCKjEkE,,
27,Opinion: Alberta Darling cared about kids and found a way to help them in the Legislature,Opinion,16 minutes ago,2022-12-02 15:03:47.310767,news.google.com/./articles/CBMihAFodHRwczovL3d3dy5qc29ubGluZS5jb20vc3Rvcnkvb3Bpbmlvbi8yMDIyLzEyLzAyL2FsYmVydGEtZGFybGluZy1jYXJlZC1hYm91dC1raWRzLWhlbHBlZC10aGVtLWluLXdpc2NvbnNpbi1sZWdpc2xhdHVyZS82OTY5MjMxODAwNy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/iP9MNifi0LyrlD9f1B61HBUPbqWkPZ28xSncD6peqvv1hOi5-V9ZsZb2SAJYQbVsJPW5GYlVSx37AHcjnAsC38U3CFKe1opQq82KWiSAfvBtzQeKA5evnz0OYeDawPQMFB_rFjmuaqke70nER33IgbY5UCQx3nfXvrRz9wEKq97IxCtRfeDrN2fA2c5xCrJFh1C2U6c2xKjh5p052odx2zeNXaJmqTXH5VFxYmKYRR8iXsaCs4TyS1-Y-LsBdI8w6HwTGvXeuu3jVLUXYvbvSuBd3hNTtmPMMSUGqg=s0-w100-h100-dcnUOYUKUI,,
