,title,desc,date,datetime,link,img,media,site
10,Stormy weather moves into southern Wisconsin - Madison,bookmark_border,Nov 4,,news.google.com/./articles/CBMiPGh0dHBzOi8vd3d3Lm5iYzE1LmNvbS8yMDIyLzExLzA0L3JhaW55LXdlYXRoZXItaW50by13ZWVrZW5kL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/C178fJdcBYMn3FDCeApZ2ZbpFAH2_Tyo8J2IPrRGDkQXKF_HH6BgyHpJbCGl-fmq5wowQvXGEjC8tv1gdm1-xG3nGtlKE_ofW1CGBVUyFGfJPL4_83b5By7TghcA-sPVTWMOSrBEVQPj_Gsov6U7gEjhRPAWLDqMtQuuMnJPudierUsUx-9l9g6QtZAAyvD-O-3pfw=s0-w100-h100-dcFQGOyozosQPr1IM,,
11,Sunshine and mild air for the weekend,bookmark_border,Nov 25,,news.google.com/./articles/CBMiOGh0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL3dlYXRoZXIvc3Vuc2hpbmUtYW5kLW1pbGQv0gE8aHR0cHM6Ly93d3cud2VhcmVncmVlbmJheS5jb20vd2VhdGhlci9zdW5zaGluZS1hbmQtbWlsZC9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/rAHUOzbxHOwlo7Ab9pUCrvm3S1AYBGL8zhfl9aZ-7Ju-3zG_HkxFmwY_1883H_ECjhiuBBon78RHZBIevNWSbHCD5D_nHUPSeFgMw-f7N5xfhr4j5AOUir87QrEx-7mq5GxHr06_ayCIgzXROCZBhGBaIg=s0-w100-h100-dcGQCUj4wJ,,
12,"Quiet start to December, highs in the 40s Friday",bookmark_border,Yesterday,2022-12-01 18:06:32.503915,news.google.com/./articles/CBMiVmh0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL3dlYXRoZXIvcXVpZXQtc3RhcnQtdG8tZGVjZW1iZXItaGlnaHMtaW4tdGhlLTQwcy1mcmlkYXkv0gFaaHR0cHM6Ly93d3cud2VhcmVncmVlbmJheS5jb20vd2VhdGhlci9xdWlldC1zdGFydC10by1kZWNlbWJlci1oaWdocy1pbi10aGUtNDBzLWZyaWRheS9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/q4t7zW1yL-aduRMX9hB_-QZzMeVGKgKTZjR5LkQ4Kgw9MvyhWT2utftxJHMQ86jStilvVHpcxgjDHE8HsGtSgFNywJtxrbWpGU7gP0nQYsZDJPyS-5Y8qsQClx5qlbUUNavgBWNq4Gx9G67UfdfQod0=s0-w100-h100-dcETCQCKIF,,
13,"Southeast Wisconsin weather: More sunshine Thursday, temps in the lower 70s",bookmark_border,Nov 2,,news.google.com/./articles/CBMifWh0dHBzOi8vd3d3LnRtajQuY29tL3dlYXRoZXIvZm9yZWNhc3QvdG9kYXlzLWZvcmVjYXN0L3NvdXRoZWFzdC13aXNjb25zaW4td2VhdGhlci1zdW5zaGluZS1hbmQtdGVtcGVyYXR1cmVzLW5lYXItNzAtd2VkbmVzZGF50gGHAWh0dHBzOi8vd3d3LnRtajQuY29tL3dlYXRoZXIvZm9yZWNhc3QvdG9kYXlzLWZvcmVjYXN0L3NvdXRoZWFzdC13aXNjb25zaW4td2VhdGhlci1zdW5zaGluZS1hbmQtdGVtcGVyYXR1cmVzLW5lYXItNzAtd2VkbmVzZGF5P19hbXA9dHJ1ZQ?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/4S874cezaLco8wf6sVZujTeOAthHQjceNRKxJSg-Tdvd2infRlB5kqM62b90uec9gFJbxS6wb_KeCvxCcsD4QP2EPnmzhdYCri8MtNYFI91U4C_VMjyS0y73NXjD9JSk-ITCYsuO3hHsNqkls9l9t8ZUnTn_xOTmtjC5PIgvb1mcHs5KsY0lDYOE_ZTt1LKa8ja-ALjEZhRBT3PHotg3v6kdGC0Cd5UsBti7qmb0tdvYXJlwOvu0yGPqs5s=s0-w100-h100-dcGVKSCy5oNUkC,,
14,Mild November air for the next two days,bookmark_border,Nov 9,,news.google.com/./articles/CBMiTmh0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL3dlYXRoZXIvbWlsZC1ub3ZlbWJlci1haXItZm9yLXRoZS1uZXh0LXR3by1kYXlzL9IBUmh0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL3dlYXRoZXIvbWlsZC1ub3ZlbWJlci1haXItZm9yLXRoZS1uZXh0LXR3by1kYXlzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/sEAXF9krUVYcVyzHvrUDdtPWsYCviG0BX_LSwuyQ7K7DTpvdVMX0ctPHJabvKRxSKgrKZBCgoA012B-IDNh7NeDrmBhPUU2zpTHgkWaiGN6eaxhcNblWdsj48fKBGqd5OfN3wp1FTKWKJ57Pbff1zYlY=s0-w100-h100-dckQCOz4joiiID,,
15,"Rain likely on Tuesday, accumulating snow further west",bookmark_border,4 days ago,2022-11-28 18:06:32.505521,news.google.com/./articles/CBMiXGh0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL3dlYXRoZXIvcmFpbi1saWtlbHktb24tdHVlc2RheS1hY2N1bXVsYXRpbmctc25vdy1mdXJ0aGVyLXdlc3Qv0gFgaHR0cHM6Ly93d3cud2VhcmVncmVlbmJheS5jb20vd2VhdGhlci9yYWluLWxpa2VseS1vbi10dWVzZGF5LWFjY3VtdWxhdGluZy1zbm93LWZ1cnRoZXItd2VzdC9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/6lso4OtFbd9I_W_5fXYxHEpKFYCRBrRopHKCePATAgOSC3vbvewYIVhqb3sFVo6WH7F8APv0PrvVMIbtKL1LBZtl4vtALpM2knZUf4W_sY3C0k30OhdZ_c4moJ7I8lICOj1HNawuAmu2nMfI2prPdkAQeQ=s0-w100-h100-dclQGc0xwJ,,
16,RECORD WARMTH FOR NORTHEAST WISCONSIN,bookmark_border,Nov 2,,news.google.com/./articles/CBMiQmh0dHBzOi8vd3d3LndiYXkuY29tLzIwMjIvMTEvMDMvcmVjb3JkLXdhcm10aC1ub3J0aGVhc3Qtd2lzY29uc2luL9IBUWh0dHBzOi8vd3d3LndiYXkuY29tLzIwMjIvMTEvMDMvcmVjb3JkLXdhcm10aC1ub3J0aGVhc3Qtd2lzY29uc2luLz9vdXRwdXRUeXBlPWFtcA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/gP5IXc5RqQCSF21ktdB58k9WcxXu-C_u-U9xBSr0CGx-izNtU3Ioqz6FHGKIl4585EqSNzukObOZ-XyVrxDxdXXpxKXsI4s8LcXAA4uHxHPfzLyrcVIlHjGD470wZ3MOc-WhRUplNP7nmgTb-mI9kjRi6wggiIvLrP5zoohqaZjGroVjLjRnrXIUR_DeMImU2XurlD-VwMYcL4lFKGsE9TGpyZXMCKEGhH9_LicQ1QbqxiHjsKYDF-0TC766XDR3nbOSlYoivfZhf8qkSS4MaURfZdkHyog_p17qHh5RsaZ7QQ=s0-w100-h100-dciZGQx7kG,,
17,Gusty winds and frigid air into tonight,bookmark_border,2 days ago,2022-11-30 18:06:32.506586,news.google.com/./articles/CBMiTmh0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL3dlYXRoZXIvZ3VzdHktd2luZHMtYW5kLWZyaWdpZC1haXItaW50by10b25pZ2h0L9IBUmh0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL3dlYXRoZXIvZ3VzdHktd2luZHMtYW5kLWZyaWdpZC1haXItaW50by10b25pZ2h0L2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/sqqUOjg1_VYMgHLXbp0Ib0c_F7LJ1lCvyxiGRSsyJz3ZBRs3LYhCh-FRP5EunDf9qLFZNouHCOirKQp84SKHkU0TY6-Ry26Ua6p6zfntsj0yEVa5Pvdl2YP034zB1yFMS8zwJRv3sb-ZOXiJ8LSr7FKKNg=s0-w100-h100-dcDSKSByEH,,
18,Severe weather threat returns to Wisconsin on Thursday,bookmark_border,Nov 10,,news.google.com/./articles/CBMiZWh0dHBzOi8vc3BlY3RydW1uZXdzMS5jb20vd2kvbWlsd2F1a2VlL3dlYXRoZXIvMjAyMi8xMS8wOS9zZXZlcmUtdGhyZWF0LXJldHVybnMtdGh1cnNkYXktaW4td2lzY29uc2lu0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/A-MtcjbXl1A2uwTCKVVSnrWKJGcya5_lbtKdOIoyOrDxElBHeY3aHE6oeUQeKWNgu6dQrSXp4OUefN2vulaytzNYZ7mhUEkg40Zp7sCpVSl-5jegmkbFH0-_yg=s0-w100-h100-dcBYAB,,
19,Late rain chance tonight,bookmark_border,Nov 8,,news.google.com/./articles/CBMiP2h0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL3dlYXRoZXIvbGF0ZS1yYWluLWNoYW5jZS10b25pZ2h0L9IBQ2h0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL3dlYXRoZXIvbGF0ZS1yYWluLWNoYW5jZS10b25pZ2h0L2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/X7fBmA4I2SxsF6A2wm-tA-gpx8LBKNxLsswjoLtBx47svxlRxr4ONUSB8ujYVwZTHnckIry8p_6AP3AWJAVtf_Mm7fc4IsW0MW9xVjkyBbVQKurUK-7bPkdBa65E-xC8YmAp5yb-8OLlc_acYQG6Rdctbg=s0-w100-h100-dckQCUrQgJ,,
20,2022 in Review: Wisconsin's Weather Year in 12 Photos,bookmark_border,Nov 22,,news.google.com/./articles/CBMiV2h0dHBzOi8vdXBub3J0aG5ld3N3aS5jb20vMjAyMi8xMS8yMi9iZXN0LW9mLTIwMjItd2lzY29uc2lucy13ZWF0aGVyLXllYXItaW4tMTItcGhvdG9zL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/fIxBuPM-K2gmlkfEufThV1cuINPjbhxaeBXsAT5QUMgqr1p803fLVE1kQR75VFUA_dt5Lh_F70Xq9r4lXTe66ox6Sy4tfWh5lBEaKP81AAUQPGaQYDGxvLfgi4P6l0NB6H3KlYklpi0Y_B9opPgMvg=s0-w100-h100-dcAQCCYbojLsYC,,
21,Big swings in temperatures this week,bookmark_border,Nov 7,,news.google.com/./articles/CBMiS2h0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL3dlYXRoZXIvYmlnLXN3aW5ncy1pbi10ZW1wZXJhdHVyZXMtdGhpcy13ZWVrL9IBT2h0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL3dlYXRoZXIvYmlnLXN3aW5ncy1pbi10ZW1wZXJhdHVyZXMtdGhpcy13ZWVrL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/op429gCISNBfCk4LsI3NaL3wekSOvIpTQniEVrNdmdyJUw4ui02rJGBqVApUtodF1lhlEvnr6WYjdUEURxDfnM6Z9y-UUEDaEKl0l2EiYHz-8-QYgeh7mbwlrHBZmN3EF9xRwPqlJO5sx2I8K60W4SYH=s0-w100-h100-dcHQCSlRjpa0ID,,
22,Light snow and chilly temperatures the next several days,bookmark_border,Nov 14,,news.google.com/./articles/CBMiX2h0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL3dlYXRoZXIvbGlnaHQtc25vdy1hbmQtY2hpbGx5LXRlbXBlcmF0dXJlcy10aGUtbmV4dC1zZXZlcmFsLWRheXMv0gFjaHR0cHM6Ly93d3cud2VhcmVncmVlbmJheS5jb20vd2VhdGhlci9saWdodC1zbm93LWFuZC1jaGlsbHktdGVtcGVyYXR1cmVzLXRoZS1uZXh0LXNldmVyYWwtZGF5cy9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/1N9UApuiYrwXdxPXYKp9MzxB6PneMFhq8J4Y0yGehXsCmjPk2bfk3vICrfmK6HDHRYKVTj2fpEnXvtjAA4K9IJK4CxytfqqHTQhNw-fXXTQZAx6JNX4Uj6eNR38f25Ow4Xa-TyMuA-zs7lb45RkJ1Fhujw=s0-w100-h100-dcHQGQtpwI,,
23,Sunshine and a chilly breeze Monday,bookmark_border,Nov 21,,news.google.com/./articles/CBMiSmh0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL3dlYXRoZXIvc3Vuc2hpbmUtYW5kLWEtY2hpbGx5LWJyZWV6ZS1tb25kYXkv0gFOaHR0cHM6Ly93d3cud2VhcmVncmVlbmJheS5jb20vd2VhdGhlci9zdW5zaGluZS1hbmQtYS1jaGlsbHktYnJlZXplLW1vbmRheS9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/tGTlZUQl55fnEGl3OEDyX8t_jHRHdo3fDKoiFOh8LeL1XXf9M_E0hwXC5Tev9m-grHqkaoV2AkTR7P2XV6VnsyP9Vd0B1hGmaU08JIkGJH_NVLKSi37lA66SDkTVfXm11ymi_gtjtITj6lYQSrxEh_Glwg=s0-w100-h100-dcEQKOE50I,,
24,Golfers enjoy warm weather as Wisconsin expects cold front,bookmark_border,Nov 3,,news.google.com/./articles/CBMiaWh0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL25ld3MvbG9jYWwtbmV3cy9nb2xmZXJzLWVuam95LXdhcm0td2VhdGhlci1hcy13aXNjb25zaW4tZXhwZWN0cy1jb2xkLWZyb250L9IBbWh0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL25ld3MvbG9jYWwtbmV3cy9nb2xmZXJzLWVuam95LXdhcm0td2VhdGhlci1hcy13aXNjb25zaW4tZXhwZWN0cy1jb2xkLWZyb250L2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/EL1p2V3vdHSnMHdu0HKB5bDzCl6C4BEWx1xLMLzGVTMYiToOzTTiLanOcM27co59AVi5mtB2hpxAXX5egwr1J9Gaz0rDjOSCRCpc_IDXDsHVB7h_XBZNHzeubwT7Jw7el5XVjvnkgi9noohaGycMqGJgEXHG4tXErW00uq9RF0raSrKIkfgqoezt2n7h1Hq6sA21Z1TZ8EMeknZ_c6D-GzMHh4tF=s0-w100-h100-dctcGMFMEF,,
25,These are the different forms winter weather can take on in Wisconsin,bookmark_border,Nov 17,,news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3LnRtajQuY29tL3dlYXRoZXIvdGhlc2UtYXJlLXRoZS1kaWZmZXJlbnQtZm9ybXMtd2ludGVyLXdlYXRoZXItY2FuLXRha2Utb24taW4td2lzY29uc2lu0gFsaHR0cHM6Ly93d3cudG1qNC5jb20vd2VhdGhlci90aGVzZS1hcmUtdGhlLWRpZmZlcmVudC1mb3Jtcy13aW50ZXItd2VhdGhlci1jYW4tdGFrZS1vbi1pbi13aXNjb25zaW4_X2FtcD10cnVl?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/vLqUgtDSmk72QWaFiT48_BrjSINAciyY6rp15R969yQr_KvlvkVncwzAmRB8bRCr3ugCBCUMQtP_WAm_0h88ZM3cyGIFNFS2PxZ1v-n1U2yIs3MpB_GofH3q2-fdQtzlnHThFf5GwDmcWgyZJVwzxBMJipxhl0KqfRS0oAiRWi_kdjaDqTtM9B3Zt7mfZ5ZS5Wsft2iFC6paQBD0Uqtllfoi6nOowB_LIAd1ulXEG75TKoEAQs1XfAYURWij0_kF_mb5xVW-P0ow-YnEkLxmZbsV0Xmep8997DG9cwG5nb_tzOawh2bHp-P5Ftp2d4fPNNQPFDyKlYOc_YA9w9uL7rlcO9PcF7i3PBPYW8f2yJ0=s0-w100-h100-dcuZGI07QE,,
