,title,desc,date,datetime,link,img,media,site
10,"Thanksgiving food prices are up, but Wisconsinites see smaller increases due to proximity to farms",bookmark_border,Nov 24,,news.google.com/./articles/CBMiVWh0dHBzOi8vd3d3Lndwci5vcmcvdGhhbmtzZ2l2aW5nLWZvb2QtcHJpY2VzLXdpc2NvbnNpbi1pbmZsYXRpb24tc21hbGxlci1mYXJtcy10dXJrZXnSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/xv9Fq9lkeS1oMtaojfP3NjF0hqwRobcxlxZwaUVC2YVjgKRb6EJ-lBaEGYdYV32HcOXY7lolrx7BsCc6rdqCE4UENy-F2zkWZ4M3YVW2HDeZVID1owBlb5xI=s0-w100-h100-dcAQGGJwEL,,
11,Honoring our food – and those who grow it – this holiday season,bookmark_border,Nov 24,,news.google.com/./articles/CBMiZWh0dHBzOi8vd2lzY29uc2luZXhhbWluZXIuY29tLzIwMjIvMTEvMjQvaG9ub3Jpbmctb3VyLWZvb2QtYW5kLXRob3NlLXdoby1ncm93LWl0LXRoaXMtaG9saWRheS1zZWFzb24v0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/hyvsxdg554toIBsIZ1pfwJflRoLvYYwYtK2Ac5Iysi64sDT74QWD6Z19wC4OcD_akWv7Gsv1gjlIKig3693sMv0pYu8cY9XaRjgPdTfdUwtQwvEs2ZKqr66swEwKYxESGkIkorNDkQ=s0-w100-h100-dcoVOGjakF,,
12,"Food, employment, physical health impact low-income households in western Wisconsin",bookmark_border,4 days ago,2022-11-29 09:55:12.088043,news.google.com/./articles/CBMiqwFodHRwczovL3d3dy5odWRzb25zdGFyb2JzZXJ2ZXIuY29tL25ld3MvZm9vZC1lbXBsb3ltZW50LXBoeXNpY2FsLWhlYWx0aC1pbXBhY3QtbG93LWluY29tZS1ob3VzZWhvbGRzLWluLXdlc3Rlcm4td2lzY29uc2luL2FydGljbGVfYWQyN2Q0MDItNzAwZS0xMWVkLTkzOTAtMjcxNjAwZTdlZWM4Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/rbTSqiyN6XqHVX2YgIHOAUZp1hEDJO_5dP7X3qtNYpPY7vzIjeRhCg6KTPJcP-z97sbTHr7EBNXQBp-1TqeRU2fFUEV4zKrKzKSMRB1yL88V7Yr5sHRODeqAwEOZOpUZc5KOYrDWFGq78ERXVHi48H9D5ecZCcQj15O7YffeP5e6BHCVo3FZJaY8ohIOqbxKvEfRe332uz0UtVbj9LUwE5K3tI_XYQH51H4eCqS-rYOJDSqkiHptZIwEVacvbmTgs1AAC1ouFKNgjyS2bcqPcw1VOE9OhRFVJK4PddlXQNGQJGkEVl2niHeHwaHL71gGK90TIHzM0BQWvz786-kmass=s0-w100-h100-p-df,,
13,FOX 11 Food Project: Northeast Wisconsin Gives Thanks drive makes a difference,bookmark_border,Nov 17,,news.google.com/./articles/CBMi9AFodHRwczovL2ZveDExb25saW5lLmNvbS9uZXdzL2xvY2FsL2ZveC0xMS1mb29kLWRyaXZlLW1ha2VzLWEtZGlmZmVyZW5jZS1hY3Jvc3Mtbm9ydGhlYXN0LXdpc2NvbnNpbi10aGFua3NnaXZpbmctaG9saWRheXMtaHVuZ3J5LWRvbmF0aW9ucy1naXZpbmctdGhhbmtmdWwtcGF1bHMtcGFudHJ5LWdyZWVuLWJheS1zdC1qb3NlcGgtbWVuYXNoYS1mYXRoZXItY2FycnMtcGxhY2UtMmItb3Noa29zaC1zaGVyd29vZC1saW9ucy1jbHVi0gH4AWh0dHBzOi8vZm94MTFvbmxpbmUuY29tL2FtcC9uZXdzL2xvY2FsL2ZveC0xMS1mb29kLWRyaXZlLW1ha2VzLWEtZGlmZmVyZW5jZS1hY3Jvc3Mtbm9ydGhlYXN0LXdpc2NvbnNpbi10aGFua3NnaXZpbmctaG9saWRheXMtaHVuZ3J5LWRvbmF0aW9ucy1naXZpbmctdGhhbmtmdWwtcGF1bHMtcGFudHJ5LWdyZWVuLWJheS1zdC1qb3NlcGgtbWVuYXNoYS1mYXRoZXItY2FycnMtcGxhY2UtMmItb3Noa29zaC1zaGVyd29vZC1saW9ucy1jbHVi?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/t0nLzRVqLdfaJEw_xg54aFlpnkDO2uGpASMUuQa9l1_0sHPmBeYM-jyjvHsw1YHoBNq43Qet-Wm8KsQSJoJVD_FcTf_kvHWWHBL6a0-76mYsvLPjS3CSuM4UizOWGzaYWnPMLUarrkkLAxM3e0sF9AIn0Y1_D9_vAmzd3yqhBQHtA6viyDxaidsSxkWUsm6waWk9tZevvgpnfIzpU9CzTr0=s0-w100-h100-dcFVSGyckjZMsB,,
14,"Kellogg, Festival Foods team up to stock Wisconsin food pantries",bookmark_border,Nov 4,,news.google.com/./articles/CBMi3AFodHRwczovL2ZveDExb25saW5lLmNvbS9uZXdzL21ha2luZy1hLWRpZmZlcmVuY2Uva2VsbG9nZy1jZXJlYWwtY29tcGFueS1mZXN0aXZhbC1mb29kcy1mb29kLW5laWdoYm9ycy1wcm9ncmFtLXN0b2NrLXdpc2NvbnNpbi1mb29kLXBhbnRyaWVzLWZyb290LWxvb3BzLWFwcGxlLWphY2tzLWNvcm4tcG9wcy1mcm9zdGVkLWZsYWtlcy1taW5pLXdoZWF0cy1tZWFscy1ncm9jZXJ5LXN0b3Jl0gHgAWh0dHBzOi8vZm94MTFvbmxpbmUuY29tL2FtcC9uZXdzL21ha2luZy1hLWRpZmZlcmVuY2Uva2VsbG9nZy1jZXJlYWwtY29tcGFueS1mZXN0aXZhbC1mb29kcy1mb29kLW5laWdoYm9ycy1wcm9ncmFtLXN0b2NrLXdpc2NvbnNpbi1mb29kLXBhbnRyaWVzLWZyb290LWxvb3BzLWFwcGxlLWphY2tzLWNvcm4tcG9wcy1mcm9zdGVkLWZsYWtlcy1taW5pLXdoZWF0cy1tZWFscy1ncm9jZXJ5LXN0b3Jl?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/uLhiH8RzD3o-C_E1jyrMbI2LdoOGDjUsoR8J_ZLascpxWBqZqkRkyXZDvo_zF5xytPKkLuouTdd3kauex9zDk3anmBzhwlNhUb2S4c_h22TqN7n6pZzuGjVBBV7FabCoo4mMvFDiwWSB8CmVa7nDoqLqXuQ198AAzo916hUycU8D0GFJhf-J3J9sxTqFQ7bkpQ=s0-w100-h100-dcAWCQxEImbCkC,,
15,Butter boards and Wisconsin go together. Joshua McFadden inspired them,bookmark_border,4 days ago,2022-11-29 09:55:12.089684,news.google.com/./articles/CBMihgFodHRwczovL3d3dy5qc29ubGluZS5jb20vc3RvcnkvbGlmZS9mb29kLzIwMjIvMTEvMjkvYnV0dGVyLWJvYXJkcy1hbmQtd2lzY29uc2luLWdvLXRvZ2V0aGVyLWpvc2h1YS1tY2ZhZGRlbi1pbnNwaXJlZC10aGVtLzY5NjIxMzY2MDA3L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/e80H7kKLSvHaM4cihKFkc2AZFMGN3o12v018dZHzPfrER-qa6SjjVdCycw3Nmqkab6oO95bjJddi8yb4tjoJIwbngyHd1GjdRihwDlByvhYLrPdpIOgDyEP3OE2LmKlukfA5sZjf8J_4TaVnbmrG9IG435EZIm-PZPF5TSStRSIj-_vw-f0aGNGDih7M_GKsrkqqSYmtILLPVVUy=s0-w100-h100-dcFRGEzGEjqgYC,,
16,How Wisconsin is Your Holiday Feast? You're Definitely a Native if You Dine on These 9 Foods.,bookmark_border,Nov 16,,news.google.com/./articles/CBMigAFodHRwczovL3Vwbm9ydGhuZXdzd2kuY29tLzIwMjIvMTEvMTYvaG93LXdpc2NvbnNpbi1pcy15b3VyLWhvbGlkYXktZmVhc3QteW91cmUtZGVmaW5pdGVseS1hLW5hdGl2ZS1pZi15b3UtZGluZS1vbi10aGVzZS05LWZvb2RzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/sm9a0_VG8P2k9v52WyY-dHxUK5AnDskl6slLEAR7ukuCqfKGnE8eqcknbhrkPEOd_MMPxyoDMOY4-msH2DPGwdXpJAY8bVqXJI2J0pUWNBhM-0P8N4sAuHgwyL8yTs-kHn3X0X3_Z9rH-bC-O4ONUHFGjz29EQ5swes=s0-w100-h100-dcAQCIrCkH,,
17,Farmers turn to edible food waste as production costs rise,bookmark_border,Nov 23,,news.google.com/./articles/CBMibWh0dHBzOi8vc3BlY3RydW1uZXdzMS5jb20vd2kvbWlsd2F1a2VlL25ld3MvMjAyMi8xMS8yMi93aXNjb25zaW4tZmFybWVycy1maW5kLWVmZmljaWVuY2llcy10aG91Z2gtaGlnaC1jb3N0cy3SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/n1ZlnC15VstD3wEcdDztrQptW3942FPfLrwz_7bS0ZwlpArWHAJ4f7geo2Sua_m0O9aSS2YDmRiWsZUzE2hdxspnSI6K_DgyTBge1zSoJBc3pzo=s0-w100-h100-dcAUKQzpUJ,,
18,Fairchild is having fun,bookmark_border,19 hours ago,2022-12-02 14:55:12.091318,news.google.com/./articles/CBMiP2h0dHBzOi8vaXN0aG11cy5jb20vZm9vZC1kcmluay9yZXZpZXdzL2ZhaXJjaGlsZC1pcy1oYXZpbmctZnVuL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/GNitrP04bBxkkLsm-MCtPwyAtj33CnEvHw1M1JiV_iw7Qf4PYkEDfsehYKWRqXCB-lTyMRQlnsT1kanUwLbxkKAp-Mvh5iBJMWpNOxZ_os5zYIPRc3y2VQ6Ojfn4gIfRXXUakEFkMM8wMHPvKrHJMD7NW4tunAjDcI2vcmFDhvgjyqV_Hl0ESNHX85jd6afwRPsDR0k=s0-w100-h100-dcHWOKbS0F,,
19,Local grow-your-own movement blossoms in America's Dairyland,bookmark_border,Nov 14,,news.google.com/./articles/CBMiX2h0dHBzOi8vcGJzd2lzY29uc2luLm9yZy9uZXdzLWl0ZW0vbG9jYWwtZ3Jvdy15b3VyLW93bi1tb3ZlbWVudC1ibG9zc29tcy1pbi1hbWVyaWNhcy1kYWlyeWxhbmQv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/4jwVLxcH2qoDhJfIhSogIkO1Vj6aYo-xiTrjDEbv6WZxeeZkv20fPtxLM_Pf70tAildipte_BKq6CJw5_5wr0XFAi_8IdW3o5P39eQdvBpvLSNmovEHzL0lL2WIhADWD5fdJFF_86tNo0T-pwGGsXL18aZSSqqz50N71xlS-RoZuLYiEgD8hA2Coax6CI7g6Qrm2Vamh3a9sNiaP-Q=s0-w100-h100-dcgROGhi0F,,
20,Wisconsin Fast-Food Chain Offers Giannis Antetokounmpo Free Food For Life,bookmark_border,"Jul 27, 2021",2021-07-27 00:00:00.000000,news.google.com/./articles/CBMie2h0dHBzOi8vd3d3LmJpbm5ld3MuY29tL2FsdGVybmF0ZS9hbXAvMjAyMS0wNy0yNy13aXNjb25zaW4tZmFzdC1mb29kLWNoYWluLW9mZmVycy1naWFubmlzLWFudGV0b2tvdW5tcG8tZnJlZS1mb29kLWZvci1saWZlL9IBe2h0dHBzOi8vd3d3LmJpbm5ld3MuY29tL2FsdGVybmF0ZS9hbXAvMjAyMS0wNy0yNy13aXNjb25zaW4tZmFzdC1mb29kLWNoYWluLW9mZmVycy1naWFubmlzLWFudGV0b2tvdW5tcG8tZnJlZS1mb29kLWZvci1saWZlLw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/cz0duNvOoGH9bKFuj6sjuMFxu8QM3sKMsmw1VcYg8ew0UqVsqGVr0Fy1bSXGrM12XYXkLj8_z-qctqr9Jhocc6sO7FJWJ0faDgwWDi0PyXvyyzt7a74x8NBRASD2skp9Px3G3I6qHIquABl9PDGKu1EoPUvgl3Ft5MZ2N0Ux9mhq2ksG_kQUag34GIo=s0-w100-h100-dcCTKKjjUG,,
21,Give Food for the Holidays in 2022,bookmark_border,Nov 15,,news.google.com/./articles/CBMiNGh0dHBzOi8vd3d3LmZveDZub3cuY29tL25ld3MvZ2l2ZS1mb29kLWhvbGlkYXlzLTIwMjLSAThodHRwczovL3d3dy5mb3g2bm93LmNvbS9uZXdzL2dpdmUtZm9vZC1ob2xpZGF5cy0yMDIyLmFtcA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/qMrXLQUV8vsgCR9cfRcVWRF8FrRkH9JnAPa5LEBvbWZW2_pYuo-xJNK_oeA_cGI1O2bV9-urYN8vT3GTsGJF-OGYTFWIsj_GiLAOSyYe5KewSCE8iak7B6yaoVPzLpyXxxhChSrTwJTXQjpjJ_-Ys6vK9Ot006UnKwGATlGVxM5xCuxasShqcgvpskC1cm2ZiT9y06n0kg0QnB6Yo_xEz2CkKt4S_833s6P78FM=s0-w100-h100-dcCUKMqCEH,,
22,A Monticello food pantry details the impacts donations have on a county,bookmark_border,5 days ago,2022-11-28 09:55:12.093497,news.google.com/./articles/CBMiXmh0dHBzOi8vd3d3Lm5iYzE1LmNvbS8yMDIyLzExLzI5L21vbnRpY2VsbG8tZm9vZC1wYW50cnktZGV0YWlscy1pbXBhY3RzLWRvbmF0aW9ucy1oYXZlLWNvdW50eS_SAW1odHRwczovL3d3dy5uYmMxNS5jb20vMjAyMi8xMS8yOS9tb250aWNlbGxvLWZvb2QtcGFudHJ5LWRldGFpbHMtaW1wYWN0cy1kb25hdGlvbnMtaGF2ZS1jb3VudHkvP291dHB1dFR5cGU9YW1w?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/_u3CYYosdy1wDMxgf_RCRkbEVQZzOQteB4Fxx4aBa2vXdfR4INpddPbrhhbX3HOCE8lJp5ctd8Xce-KD-0qvoSaSm2445mbtox9nr9fA84HiAqbqKWew3KknVD5MgxgUiXdV4aCrVFUlGO0OFrb8aSgjEzDKlzOVigYEYW-E0oY_4XcFJHIHJXLNurNmKrtAad37DS0r9j65k46fq59LTm32Kr9OyoLWdR4lOK9oJLrIt2208hXDXGQq2vdPg_q10Peg1eT8RM7dD6dMEjcwXNU9jTpjkNs6qnlutJKKi9qfXA=s0-w100-h100-dcgRGMACXnU~YKtmQ,,
23,"Advent calendars in Milwaukee offer chocolate, beer, tea and more",bookmark_border,Nov 4,,news.google.com/./articles/CBMipAFodHRwczovL3d3dy5qc29ubGluZS5jb20vc3RvcnkvbGlmZS9mb29kLzIwMjIvMTEvMDQvYWR2ZW50LWNhbGVuZGFycy1pbi1taWx3YXVrZWUtb2ZmZXItY2hvY29sYXRlLWJlZXItdGVhLWRlbGljaW91cy13aXNjb25zaW4tbW9iY3JhZnQtYWxkaS10b3RhbC13aW5lLzY5NjA2MTQwMDA3L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/CLoarUp7UNv_f5dpQZRcYrxRhlWcIztvcEkYwXVUlWoasXcVrl2xOPjLtaoEUDATLLPxql2FnZ3X5JiK7x9GaolmLZDUrAYPdOa3ubRY3vB3IIHCed624_LS_yRKqh_GJPFrKOOIPAnHNIAw9TsT7r8Fna2HiEuwBdwglx0VUGzn9gb_Sb18=s0-w100-h100-dcgQGIrY0H,,
24,Newspaper readers make drive to fill shelves at food pantries success,bookmark_border,Nov 23,,news.google.com/./articles/CBMiiwFodHRwczovL3d3dy5wb3N0Y3Jlc2NlbnQuY29tL3N0b3J5L25ld3MvbG9jYWwvMjAyMi8xMS8yMy9uZXdzcGFwZXItcmVhZGVycy1tYWtlLWRyaXZlLXRvLWZpbGwtc2hlbHZlcy1hdC1mb29kLXBhbnRyaWVzLXN1Y2Nlc3MvNjk2NTUzMDQwMDcv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/nflH31u9S96PWbANMl7R3gXOBS6v0jL7gISrOq9lHjUI5aaCjApfYG5Yx1W3_aM9_jGqUOkcl6MAIK4d29wiX2wsQyfTS5uWoDtAHKNLIeK8hRzHLwyxMFr5JVu0zmxFGERRU5rSr1jLiSZWtn7fRqLpY9ax7PZ6vBkHKZQRqMXNz0oHcOLaG8gdpeqi2HrDqZ4drq5Hl8lyJYO6zerjTjhKV7UPT19JOqq0JetjBEDSFq-PDnQce9BvD5zPlQJD_gYUdvK_ZKw9XEmHF0lO1pYuD6Fpqs3P0A1viY47q9W0kDFuAs6M2HBZkiS6=s0-w100-h100-dcgQGCA4sL,,
25,The One Unique Restaurant In Wisconsin Where You Can Eat Both Greek and Mexican Food,bookmark_border,Nov 15,,news.google.com/./articles/CBMiRmh0dHBzOi8vd3d3Lm9ubHlpbnlvdXJzdGF0ZS5jb20vd2lzY29uc2luL3VuaXF1ZS1mdXNpb24tcmVzdGF1cmFudC13aS_SAUpodHRwczovL3d3dy5vbmx5aW55b3Vyc3RhdGUuY29tL3dpc2NvbnNpbi91bmlxdWUtZnVzaW9uLXJlc3RhdXJhbnQtd2kvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/r0wF8iwJO6_noFm17339s22IozEVs9A40iPKSf5dcIY4S7BJIV4IV0vHkGjz7uBApgxabSVyY1U6xtlcQrTzQyK9Nt8VEuLUa40MYdMUdw5TUE0nACBR32qNZkG_UQ=s0-w100-h100-dciaGMSzkG,,
