,title,desc,date,datetime,link,img,media,site
11,Seeking funding – Central Wisconsin News,bookmark_border,Yesterday,2022-12-01 19:40:10.914784,news.google.com/./articles/CBMiVGh0dHBzOi8vd3d3LmNlbnRyYWx3aW5ld3MuY29tL25ld3MvMjAyMi8xMS8zMC9zZWVraW5nLWZ1bmRpbmcvP2Rlc3RpbmF0aW9uPXN0YXItbmV3c9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/6jNGmQUraEbqYbx6M9A-9TBuMC1ZPDqQ_97ITmTAkBeCOm9DZ82ewHeH1EovhHv52RVKkO-PP7flonAL1xOC9ZDb3xrGSqMcU8FhI0M92x_m5ddP5c8R1VXonduXCFi32G9YBHnGqp4iQntKdrMKJPntuyPWvvgO4gHiuZTNHeyFRs7XzQQHZgTmb7X2Uyrq8pn5=s0-w100-h100-dcsUOWUKEI,,
12,"RSV, Flu And COVID-19: How 3 Viruses Are Affecting Wisconsin",bookmark_border,23 hours ago,2022-12-01 20:40:10.915324,news.google.com/./articles/CBMiXGh0dHBzOi8vcGF0Y2guY29tL3dpc2NvbnNpbi9hY3Jvc3Mtd2kvcnN2LWZsdS1jb3ZpZC0xOS1ob3ctMy12aXJ1c2VzLWFyZS1hZmZlY3Rpbmctd2lzY29uc2lu0gFtaHR0cHM6Ly9wYXRjaC5jb20vd2lzY29uc2luL2Fjcm9zcy13aS9hbXAvMzEwNjc3OTMvcnN2LWZsdS1hbmQtY292aWQtMTktaG93LTMtdmlydXNlcy1hcmUtYWZmZWN0aW5nLXdpc2NvbnNpbg?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/yXriiyOToNlZQcHSX4Tya3llHptE8sQwCYOxHbAUZ_NH72LY3jIJmTWd8bZGmuCEgcCB5-j82n-iuvKW_ffWx4gg67qd0_4rEEkjRfr-6GQEE9KiTn_yRwhD-SesR9KrDRmbFmi_ZQPVK9cWkbjyY0VGGwjcUXZnvCiZN4eqq9qcxLJiCYj6O5k0b4biu5cOSqU-8IvBXrTNxSAlO7SsdP_O=s0-w100-h100-dcOYOQMbEG,,
13,"3 adults, 56 dogs survive emergency plane landing on Wisconsin golf course",bookmark_border,Nov 15,,news.google.com/./articles/CBMiYWh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3VzLzMtYWR1bHRzLTU2LWRvZ3Mtc3Vydml2ZS1lbWVyZ2VuY3ktcGxhbmUtbGFuZGluZy13aXNjb25zaW4tZ29sZi1jb3Vyc2XSAWVodHRwczovL3d3dy5mb3huZXdzLmNvbS91cy8zLWFkdWx0cy01Ni1kb2dzLXN1cnZpdmUtZW1lcmdlbmN5LXBsYW5lLWxhbmRpbmctd2lzY29uc2luLWdvbGYtY291cnNlLmFtcA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/mv96d9i9RscTab10vxq1en9Jf9jaEO1SIQQJCxdk8cRxhRWAjIdtez1B2b69SPnlHxqYu2dRC0lx9PaTRbvlzY0YlqWQWGdBfqxLp3WdsMWAjgQ0qaQL6xJs4arNL_3h0RJpuHGVnwcly3ZIT_pN_fhadpVeY9MilXusW8XU4ShJ5qmssdpCIN7xKIR5dmXaYIyeslvxZtIq2MQ3D3IOvJ4K-PEP=s0-w100-h100-dclVKMTCkG,,
14,November Law Of The Month: Emergency Responder Safety,bookmark_border,Nov 4,,news.google.com/./articles/CBMiUWh0dHBzOi8vZHJ5ZGVud2lyZS5jb20vbmV3cy9ub3ZlbWJlci1sYXctb2YtdGhlLW1vbnRoLWVtZXJnZW5jeS1yZXNwb25kZXItc2FmZXR5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/Ko0wD60Npm6uyc44yQsZPq_QSe534AlYUvxmpcOsYJ_3mwx3ywg1ZP9lRKwUrf2LhU96JUjtJHhABt4BHe8Heod3lExiq72zquil-NFCnp9STKFi1Exxy7dyq9XGnA=s0-w100-h100-dciQEE,,
15,WisDOT reminds motorists to drive safely this winter,bookmark_border,3 hours ago,2022-12-02 16:40:10.916875,news.google.com/./articles/CBMiW2h0dHBzOi8vdG9tYWhhd2tsZWFkZXIuY29tLzIwMjIvMTIvMDIvd2lzZG90LXJlbWluZHMtbW90b3Jpc3RzLXRvLWRyaXZlLXNhZmVseS10aGlzLXdpbnRlci_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/2JGFhQc0_Ul9g3eF3DwXfZQ9KNMlfUMpSnQqc_FdqlbVpp0ooz-96YCSjiZYxIhyFN0VBSgoLcmtxyXk8Ra7bWXb9o4H0LLt2N8XDZyD8yqsjN0z9aUkZWDJnMUEofptuswWMu-QUxCEg0X0wt11TVdAS7IdbnNb6fUOsAGCwbXOMTwI3Kri6PTWsCa-U-1qo7zp70yezuxhCfug=s0-w100-h100-dcARCEYJ8I,,
16,Overturn of Roe v. Wade invokes questions surrounding emergency contraception access,bookmark_border,Nov 10,,news.google.com/./articles/CBMigQFodHRwczovL3d3dy5kYWlseWNhcmRpbmFsLmNvbS9hcnRpY2xlLzIwMjIvMTEvb3ZlcnR1cm4tb2Ytcm9lLXYtd2FkZS1pbnZva2VzLXF1ZXN0aW9ucy1zdXJyb3VuZGluZy1lbWVyZ2VuY3ktY29udHJhY2VwdGlvbi1hY2Nlc3PSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/YwIQPBYXaYwVTPfjT8WfGxELukaWxPK0dMx3xVQadYokZV9Hkdz6o4K9xUm7NjLsKdMzcxpElYjR9_mrVxLc-hANQczeVdwXShPwWjpkjzwrwL0o7zlOSrJqm_ajz_izJKNEdwRKkCi5fvGudH2bXwV83_TpyNP_puo6nnPD-Nhkt97WfJFHftfVzqJfY5g1dPVzHsG6qWfpRp3g6MbYWly0gE65O5MFLVZUCTGGTg=s0-w100-h100-dcAWCAxTYH,,
17,Children's Wisconsin | Give Back MKE 2022,bookmark_border,3 days ago,2022-11-29 19:40:10.917901,news.google.com/./articles/CBMiRGh0dHBzOi8vd3d3Lm1pbHdhdWtlZW1hZy5jb20vZ2l2ZS1iYWNrLW1rZS0yMDIyLWNoaWxkcmVucy13aXNjb25zaW4v0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/Cj0X9B9vjfYsC8Pdg-OlUgxE9cVHpvrNrcHREQcQ8IqRI_bEuQsr6ydhK2k0bt2yL3CZhiPF24QPUqvZpTfWPJNK2mqcJKsoL72dLOfsp4niJCnMBsgoqbnotuu2UImwkDpq5fmZLjM3R8IAqfOznxPFi50cTdU=s0-w100-h100-dcsVCWEKUI,,
18,Tornadoes fueled by high temperatures rip through Southern communities,bookmark_border,2 days ago,2022-11-30 19:40:10.918432,news.google.com/./articles/CBMiV2h0dHBzOi8vd3d3Lndwci5vcmcvdG9ybmFkb2VzLWZ1ZWxlZC1oaWdoLXRlbXBlcmF0dXJlcy1yaXAtdGhyb3VnaC1zb3V0aGVybi1jb21tdW5pdGllc9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/m6xWWygPQiS9efm9FiEtxUEQ9VHErrLhuu_DsQsLfWh8dJkFTUCFGlHU8j6JJ4AC98GTnmuw8xNXHwsCeEVY7N95IVvryLALzOtTsFkj2R30lNRQm2_sQy9grsurMPm0_bc_f7E8eye0V88PAuku1smKCeFETkTUEXltC3NEjNERaFAzxKMRIg=s0-w100-h100-dcAXGU6LEG,,
19,Survey finds increased public support for wolves in Wisconsin,bookmark_border,Yesterday,2022-12-01 19:40:10.918932,news.google.com/./articles/CBMikQFodHRwczovL3d3dy5qc29ubGluZS5jb20vc3Rvcnkvc3BvcnRzL2NvbHVtbmlzdHMvcGF1bC1zbWl0aC8yMDIyLzEyLzAxL3N1cnZleS1maW5kcy1pbmNyZWFzZWQtcHVibGljLXN1cHBvcnQtZm9yLXdvbHZlcy1pbi13aXNjb25zaW4vNjk2ODc0NDgwMDcv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/Nt-689enA79wt5AvpJpQQP7ku25vQc29HGpRWu6yhVwG3Pgi8HkdSoK1O-AkOYHEIjvwFx_qLQXGj8kTOuoMAY6aFpZZollXfRtLXF9Retyw5P_uBRLa5CIdfUG0yR-h1nNxC3KpltGZrS5D7CxX4TP7CRQJcBGQEpnDhySikisyMAslvkj1=s0-w100-h100-dcNXOIUbEE,,
20,Wisconsin borrower risks; high-interest installment loans,bookmark_border,Yesterday,2022-12-01 19:40:10.919486,news.google.com/./articles/CBMiVWh0dHBzOi8vd3d3LmZveDZub3cuY29tL25ld3Mvd2lzY29uc2luLWJvcnJvd2VyLXJpc2tzLWhpZ2gtaW50ZXJlc3QtaW5zdGFsbG1lbnQtbG9hbnPSAVlodHRwczovL3d3dy5mb3g2bm93LmNvbS9uZXdzL3dpc2NvbnNpbi1ib3Jyb3dlci1yaXNrcy1oaWdoLWludGVyZXN0LWluc3RhbGxtZW50LWxvYW5zLmFtcA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/OoKU9opFYlmAvJt9dqBlHCJE7-7VRrAc7O4ZvCgqjwvf1UOyr0rixJqqT7A7HprJ-0mOvrzoLQO4sXB2XiBldFnqF3dywlcIJQiDePK1lOJqlCizSfRgNzZ61koI6_VKyOHyPylfVM4ghJ9ljDeJVJ-feF6yqsZNf1_d1Kj8zmYAZLC_4fwWzi7AFCyhBeO7B740MHseP7qkgpD5hdC0p6Mf8ulVMyiZdk4AQqUzZ-jbFMp4ZEcJCKpEfuM=s0-w100-h100-dcESKU77AG,,
21,Create a Lasting Legacy – September is Preparedness Month in Wisconsin – Wisconsin Emergency Management,bookmark_border,Aug 29,,news.google.com/./articles/CBMiH2h0dHBzOi8vd2VtLndpLmdvdi9yZWFkeTIyMDgyOS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/Fxm7YYcZackccuWedNc1yFkesP7SOQzOn9R9ZcvCvKYhtEiKsM4nhCnaS59ZBi9DnL6ryzT5SZu5rkaunCL2AH1cyVswgQg03i9V_R479AL2Y7YEp6RyCw=s0-w100-h100-dcgTCE6lDjTCoC,,
22,Wisconsin safety John Torchio named a Big Ten Sportsmanship Honoree,bookmark_border,6 hours ago,2022-12-02 13:40:10.920565,news.google.com/./articles/CBMicWh0dHBzOi8vd3d3LnNpLmNvbS9jb2xsZWdlL3dpc2NvbnNpbi9mb290YmFsbC93aXNjb25zaW4tc2FmZXR5LWpvaG4tdG9yY2hpby1uYW1lZC1hLWJpZy10ZW4tc3BvcnRzbWFuc2hpcC1ob25vcmVl0gF2aHR0cHM6Ly93d3cuc2kuY29tL2NvbGxlZ2Uvd2lzY29uc2luLy5hbXAvZm9vdGJhbGwvd2lzY29uc2luLXNhZmV0eS1qb2huLXRvcmNoaW8tbmFtZWQtYS1iaWctdGVuLXNwb3J0c21hbnNoaXAtaG9ub3JlZQ?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/qlmUvlgCNFKo3TvR5bfBKvXoRbU25yxmLhCBdZl6xeSG4iJBC_ZS2XNCucb2acW5ZRU2sY7UrHCx8IKwr7_HwHE-3r8p5KWDCwrbjroNuFKgNLy1tJU78h9FyKR-rHqXsrAKm1YbjYEyLvKrzqGKlTrgqKwrVk7v5tOUpSouvFGSDGitl_lpADZ6ySkQg7vZCm4N8nVBr0_sDiy3LDn8MREjLx39PwKu_6fo8MRRjlPk3vkcxhcJFKHSlSSgVgzyqxti=s0-w100-h100-dcqTSUrhkJ,,
23,Your guide to 2022 holiday programs on PBS Wisconsin,bookmark_border,Yesterday,2022-12-01 19:40:10.921427,news.google.com/./articles/CBMiUWh0dHBzOi8vcGJzd2lzY29uc2luLm9yZy9hcnRpY2xlL3lvdXItZ3VpZGUtdG8taG9saWRheS1wcm9ncmFtcy1vbi1wYnMtd2lzY29uc2luL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/UYVpaHnjGXlf4XIIivk6uvkunFBNeR2HJcFitKwsNb5hqqXlnOR0EL4KlJPXVFsWgGVk3KhIpCI3Fz-Y08FlgJeJO5ZA_6EYm6otxG2d5vbM69M0CT3wIt6IyWWgvemFn7FDHKW7KF2ynNgHSFE_j-XTrhBaDAJUUoToFg3Z47fizzLEmZrDNuXazV6VoA5ZNPk=s0-w100-h100-dcAVGYtazn0IgC,,
24,"UPDATE: Utility emergency in Winnebago County cleared, WIS 21 lanes reopen",bookmark_border,Nov 4,,news.google.com/./articles/CBMib2h0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL25ld3MvbG9jYWwtbmV3cy91dGlsaXR5LWVtZXJnZW5jeS1jbG9zZXMtYWxsLWxhbmVzLW9mLXdpcy0yMS1pbi13aW5uZWJhZ28tY291bnR5L9IBc2h0dHBzOi8vd3d3LndlYXJlZ3JlZW5iYXkuY29tL25ld3MvbG9jYWwtbmV3cy91dGlsaXR5LWVtZXJnZW5jeS1jbG9zZXMtYWxsLWxhbmVzLW9mLXdpcy0yMS1pbi13aW5uZWJhZ28tY291bnR5L2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/sRsTimvv8tmankK1naophK2VJT9QWy2N6TItgJnkWCeAqaH5CIgQAIhepVm_CUxygfNJNxZbn3DQDknTxakec2ekOYGMS2tHwIBbTnxuT89o7yNDTDiQXWLaJwYAiE-n1r2P9TD7TEDNeqN3wK4oDeWXUcfuHxtJE69sdbM7cgtpV7MYc8up6W8=s0-w100-h100-dcKSWKrZ0H,,
25,"20,000 Wisconsin youths are homeless. How do they get medical care?",bookmark_border,Yesterday,2022-12-01 19:40:10.922571,news.google.com/./articles/CBMinwFodHRwczovL3d3dy5qc29ubGluZS5jb20vc3RvcnkvbmV3cy9pbnZlc3RpZ2F0aW9ucy9wdWJsaWMtaW52ZXN0aWdhdG9yLzIwMjIvMTIvMDEvMjAwMDAtd2lzY29uc2luLXlvdXRocy1hcmUtaG9tZWxlc3MtaG93LWRvLXRoZXktZ2V0LW1lZGljYWwtY2FyZS8xMDQ3NjYzODAwMi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/dQOrfYZs1Fln7WNQBMeUCdBZMMFqXKm0YsMDslQWzQIJRnRilrDVDSz3VQvEw26-Y-z7qM8nQaSll8y45ufUyMLSY6WbSCGiwJ7jSjUprYn4sjFagOJ80JcRQyC8RQ2ymQBIB9ZQz1t_pW19FQZ3UB6506QK-tXlW3nNzalM1Kcq=s0-w100-h100-dcFVOQMiEJ,,
26,"Policing pregnancy: Wisconsin's 'fetal protection' law, one of the nation's most punitive, forces women into treatment or jail",bookmark_border,Yesterday,2022-12-01 19:40:10.923100,news.google.com/./articles/CBMimwFodHRwczovL3dpc2NvbnNpbndhdGNoLm9yZy8yMDIyLzEyL3BvbGljaW5nLXByZWduYW5jeS13aXNjb25zaW5zLWZldGFsLXByb3RlY3Rpb24tbGF3LW9uZS1vZi10aGUtbmF0aW9ucy1tb3N0LXB1bml0aXZlLWZvcmNlcy13b21lbi1pbnRvLXRyZWF0bWVudC1vci1qYWlsL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/26mFaV-q413QdieXhjdms2vN-8vzXPVWycVEIEwIoqyRr3xA6jtwlR0iMg11oR7eDi8xKbXEK07xd6vrX05Dtw7EfHF3CU0gGZb_q_7f2Cy_PpRcivhMD0EITFfFeKSahoasaGlBQapuTWv_B5jHeKiGB5b3=s0-w100-h100-dciWGS5SqpNSoC,,
27,Onset of Winter Brings Risk of Snow & Ice Related Injuries,bookmark_border,Yesterday,2022-12-01 19:40:10.923612,news.google.com/./articles/CBMiX2h0dHBzOi8vdGhlZGFjYXJlLm9yZy9uZXdzLWFuZC1ldmVudHMvb25zZXQtb2Ytd2ludGVyLWJyaW5ncy1yaXNrLW9mLXNub3ctaWNlLXJlbGF0ZWQtaW5qdXJpZXMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/oAElgfsXuZCEakOX7-_OxzSOSvfisy8cqqHikblTgTSyn0z36QR0yzIi2MnNRfpaG3VeAzHypZe7R9IhJkaB5yWFgiaoCJ1ut2rsx6IxT8UK0z0oPAuMP0eekr1QYCWghEFaGe3EUvrIgQ=s0-w100-h100-dcPUOOMx0J,,
